id,gid,x,y,v_x,v_y,radius,time
0,0,7.323284,0.000211,-1.109600,0.000189,0.500000,0.900000
1,1,5.236392,5.236329,-0.685923,-0.685299,0.500000,0.900000
2,2,0.000552,7.297007,0.000475,-1.151348,0.500000,0.900000
3,3,-5.175416,5.175689,0.788048,-0.786998,0.500000,0.900000
4,4,-7.394442,-0.000228,0.987695,0.000631,0.500000,0.900000
5,5,-5.165812,-5.165982,0.803741,0.803515,0.500000,0.900000
6,6,0.000385,-7.287742,0.000529,1.167098,0.500000,0.900000
7,7,5.227917,-5.227406,-0.699696,0.700599,0.500000,0.900000
0,0,7.266844,0.000214,-1.128796,0.000059,0.500000,0.950000
1,1,5.201526,5.201474,-0.697315,-0.697116,0.500000,0.950000
2,2,0.000570,7.238426,0.000372,-1.171631,0.500000,0.950000
3,3,-5.135351,5.135655,0.801316,-0.800674,0.500000,0.950000
4,4,-7.344238,-0.000238,1.004087,-0.000180,0.500000,0.950000
5,5,-5.124917,-5.125103,0.817886,0.817583,0.500000,0.950000
6,6,0.000402,-7.228391,0.000337,1.187015,0.500000,0.950000
7,7,5.192378,-5.191824,-0.710784,0.711651,0.500000,0.950000
0,0,7.209552,0.000213,-1.145855,-0.000024,0.500000,1.000000
1,1,5.166153,5.166136,-0.707454,-0.706760,0.500000,1.000000
2,2,0.000584,7.178919,0.000275,-1.190129,0.500000,1.000000
3,3,-5.094680,5.094995,0.813403,-0.813215,0.500000,1.000000
4,4,-7.293297,-0.000218,1.018813,0.000393,0.500000,1.000000
5,5,-5.083404,-5.083606,0.830277,0.829937,0.500000,1.000000
6,6,0.000414,-7.168115,0.000246,1.205509,0.500000,1.000000
7,7,5.156322,-5.155710,-0.721104,0.722274,0.500000,1.000000
0,0,7.151463,0.000223,-1.161781,0.000197,0.500000,1.050000
1,1,5.130328,5.130319,-0.716508,-0.716323,0.500000,1.050000
2,2,0.000589,7.118625,0.000091,-1.205883,0.500000,1.050000
3,3,-5.053444,5.053789,0.824736,-0.824106,0.500000,1.050000
4,4,-7.241719,-0.000202,1.031572,0.000313,0.500000,1.050000
5,5,-5.041298,-5.041552,0.842112,0.841082,0.500000,1.050000
6,6,0.000393,-7.107033,-0.000427,1.221637,0.500000,1.050000
