id,gid,x,y,v_x,v_y,radius,time
1,0,-6.873466,1.234673,1.096456,0.270415,0.750000,2.250000
2,1,-1.909743,0.001552,-0.906858,0.000297,0.750000,2.250000
0,0,-6.816489,-1.249377,1.104748,-0.282170,0.750000,2.300000
1,0,-6.818363,1.248770,1.102068,0.281945,0.750000,2.300000
2,1,-1.955602,0.001561,-0.917162,0.000195,0.750000,2.300000
0,0,-6.760863,-1.264053,1.112527,-0.293512,0.750000,2.350000
1,0,-6.762882,1.263442,1.109613,0.293426,0.750000,2.350000
2,1,-2.002176,0.001564,-0.931484,0.000050,0.750000,2.350000
0,0,-6.704693,-1.279256,1.123401,-0.304073,0.750000,2.400000
1,0,-6.706875,1.278654,1.120141,0.304242,0.750000,2.400000
2,1,-2.049775,0.001553,-0.951987,-0.000212,0.750000,2.400000
0,0,-6.647641,-1.292824,1.141040,-0.271354,0.750000,2.450000
1,0,-6.649970,1.292229,1.138107,0.271512,0.750000,2.450000
2,1,-2.099115,0.001543,-0.986789,-0.000205,0.750000,2.450000
0,0,-6.590547,-1.307579,1.141876,-0.295091,0.750000,2.500000
1,0,-6.593022,1.306989,1.138951,0.295195,0.750000,2.500000
2,1,-2.148502,0.001535,-0.987750,-0.000156,0.750000,2.500000
0,0,-6.532664,-1.320730,1.157663,-0.263018,0.750000,2.550000
1,0,-6.535271,1.320145,1.155031,0.263116,0.750000,2.550000
2,1,-2.199451,0.001528,-1.018975,-0.000154,0.750000,2.550000
0,0,-6.474914,-1.335485,1.155003,-0.295111,0.750000,2.600000
1,0,-6.477659,1.334905,1.152234,0.295202,0.750000,2.600000
2,1,-2.250098,0.001520,-1.012946,-0.000150,0.750000,2.600000
0,0,-6.416440,-1.348624,1.169472,-0.262783,0.750000,2.650000
1,0,-6.419310,1.348049,1.166980,0.262870,0.750000,2.650000
2,1,-2.302181,0.001513,-1.041651,-0.000149,0.750000,2.650000
0,0,-6.358074,-1.363676,1.167320,-0.301030,0.750000,2.700000
1,0,-6.361085,1.363109,1.164510,0.301202,0.750000,2.700000
2,1,-2.354009,0.001501,-1.036574,-0.000237,0.750000,2.700000
0,0,-6.299047,-1.377068,1.180551,-0.267850,0.750000,2.750000
1,0,-6.302183,1.376509,1.178022,0.268010,0.750000,2.750000
2,1,-2.407155,0.001489,-1.062917,-0.000227,0.750000,2.750000
0,0,-6.239793,-1.392502,1.185081,-0.308672,0.750000,2.800000
1,0,-6.243102,1.391978,1.181623,0.309377,0.750000,2.800000
2,1,-2.460690,0.001451,-1.070692,-0.000775,0.750000,2.800000
0,0,-6.179966,-1.406225,1.196530,-0.274458,0.750000,2.850000
1,0,-6.183431,1.405733,1.193418,0.275098,0.750000,2.850000
2,1,-2.515371,0.001415,-1.093623,-0.000711,0.750000,2.850000
0,0,-6.119625,-1.418402,1.206830,-0.243535,0.750000,2.900000
1,0,-6.123230,1.417939,1.204030,0.244115,0.750000,2.900000
2,1,-2.571084,0.001383,-1.114261,-0.000654,0.750000,2.900000
0,0,-6.059493,-1.433696,1.202626,-0.305882,0.750000,2.950000
1,0,-6.063231,1.433249,1.199975,0.306198,0.750000,2.950000
2,1,-2.626372,0.001363,-1.105760,-0.000390,0.750000,2.950000
0,0,-5.998878,-1.447273,1.212309,-0.271551,0.750000,3.000000
1,0,-6.002735,1.446841,1.209924,0.271841,0.750000,3.000000
2,1,-2.682631,0.001345,-1.125184,-0.000365,0.750000,3.000000
0,0,-5.937827,-1.459299,1.221021,-0.240521,0.750000,3.050000
1,0,-5.941791,1.458880,1.218874,0.240786,0.750000,3.050000
2,1,-2.739765,0.001328,-1.142666,-0.000341,0.750000,3.050000
0,0,-5.876384,-1.469923,1.228857,-0.212474,0.750000,3.100000
1,0,-5.880445,1.469516,1.226925,0.212717,0.750000,3.100000
2,1,-2.797684,0.001312,-1.158399,-0.000320,0.750000,3.100000
0,0,-5.815336,-1.485088,1.220959,-0.303296,0.750000,3.150000
1,0,-5.819539,1.484711,1.218124,0.303893,0.750000,3.150000
2,1,-2.854763,0.001278,-1.141568,-0.000674,0.750000,3.150000
0,0,-5.753896,-1.498523,1.228793,-0.268712,0.750000,3.200000
1,0,-5.758227,1.498173,1.226242,0.269254,0.750000,3.200000
2,1,-2.912633,0.001247,-1.157411,-0.000619,0.750000,3.200000
0,0,-5.692104,-1.510396,1.235840,-0.237451,0.750000,3.250000
1,0,-5.696549,1.510070,1.233544,0.237943,0.750000,3.250000
2,1,-2.971217,0.001219,-1.171670,-0.000570,0.750000,3.250000
0,0,-5.629996,-1.520856,1.242177,-0.209193,0.750000,3.300000
1,0,-5.634544,1.520552,1.240112,0.209639,0.750000,3.300000
2,1,-3.030442,0.001192,-1.184503,-0.000525,0.750000,3.300000
0,0,-5.567602,-1.530038,1.247877,-0.183648,0.750000,3.350000
1,0,-5.572243,1.529755,1.246018,0.184054,0.750000,3.350000
2,1,-3.090245,0.001168,-1.196053,-0.000484,0.750000,3.350000
0,0,-5.504951,-1.538066,1.253004,-0.160556,0.750000,3.400000
1,0,-5.509676,1.537801,1.251331,0.160926,0.750000,3.400000
2,1,-3.150567,0.001146,-1.206447,-0.000448,0.750000,3.400000
0,0,-5.442071,-1.545050,1.257614,-0.139682,0.750000,3.450000
1,0,-5.446964,1.552807,1.254257,0.300113,0.750000,3.450000
2,1,-3.211265,-0.006880,-1.213951,-0.160510,0.750000,3.450000
0,0,-5.383478,-1.562783,1.171849,-0.354663,0.750000,3.500000
1,0,-5.384027,1.566064,1.258736,0.265131,0.750000,3.500000
2,1,-3.267897,-0.002407,-1.132644,0.089464,0.750000,3.500000
0,0,-5.324250,-1.578489,1.184564,-0.314114,0.750000,3.550000
1,0,-5.320889,1.577739,1.262762,0.233506,0.750000,3.550000
2,1,-3.325366,0.001621,-1.149380,0.080542,0.750000,3.550000
0,0,-5.264450,-1.592362,1.196002,-0.277457,0.750000,3.600000
1,0,-5.257570,1.587985,1.266380,0.204915,0.750000,3.600000
2,1,-3.383588,0.005244,-1.164442,0.072471,0.750000,3.600000
0,0,-5.204136,-1.604577,1.206290,-0.244317,0.750000,3.650000
1,0,-5.194088,1.596938,1.269632,0.179067,0.750000,3.650000
2,1,-3.442488,0.008503,-1.177998,0.065170,0.750000,3.650000
0,0,-5.143358,-1.615295,1.215543,-0.214357,0.750000,3.700000
1,0,-5.130460,1.604723,1.272554,0.155698,0.750000,3.700000
2,1,-3.501998,0.011431,-1.190198,0.058565,0.750000,3.700000
0,0,-5.082165,-1.624659,1.223866,-0.187272,0.750000,3.750000
1,0,-5.066702,1.611451,1.275179,0.134570,0.750000,3.750000
2,1,-3.562057,0.014060,-1.201178,0.052590,0.750000,3.750000
0,0,-5.020597,-1.632798,1.231352,-0.162783,0.750000,3.800000
1,0,-5.002825,1.617225,1.277539,0.115467,0.750000,3.800000
2,1,-3.622610,0.016420,-1.211060,0.047184,0.750000,3.800000
0,0,-4.958693,-1.639830,1.238084,-0.140644,0.750000,3.850000
1,0,-4.938842,1.622135,1.279659,0.098196,0.750000,3.850000
2,1,-3.683607,0.018534,-1.219954,0.042293,0.750000,3.850000
0,0,-4.896486,-1.645862,1.244140,-0.120627,0.750000,3.900000
1,0,-4.874763,1.626264,1.281564,0.082580,0.750000,3.900000
2,1,-3.745005,0.020428,-1.227959,0.037868,0.750000,3.900000
0,0,-4.834007,-1.650988,1.249585,-0.102529,0.750000,3.950000
1,0,-4.810600,1.629687,1.283275,0.068460,0.750000,3.950000
2,1,-3.806763,0.022121,-1.235162,0.033864,0.750000,3.950000
0,0,-4.771283,-1.655296,1.254483,-0.086165,0.750000,4.000000
1,0,-4.746359,1.632471,1.284813,0.055693,0.750000,4.000000
2,1,-3.868846,0.023633,-1.241646,0.030242,0.750000,4.000000
0,0,-4.708338,-1.658865,1.258888,-0.071370,0.750000,4.050000
1,0,-4.682049,1.634679,1.286194,0.044149,0.750000,4.050000
2,1,-3.931220,0.024981,-1.247481,0.026965,0.750000,4.050000
0,0,-4.645196,-1.661764,1.262849,-0.057992,0.750000,4.100000
1,0,-4.617678,1.636364,1.287435,0.033710,0.750000,4.100000
2,1,-3.993856,0.026181,-1.252733,0.023999,0.750000,4.100000
0,0,-4.581875,-1.664059,1.266412,-0.045895,0.750000,4.150000
1,0,-4.553250,1.637578,1.288550,0.024270,0.750000,4.150000
2,1,-4.056729,0.027247,-1.257459,0.021316,0.750000,4.150000
0,0,-4.518395,-1.665807,1.269615,-0.034957,0.750000,4.200000
1,0,-4.488773,1.638364,1.289551,0.015735,0.750000,4.200000
2,1,-4.119815,0.028191,-1.261713,0.018888,0.750000,4.200000
0,0,-4.454770,-1.667060,1.272497,-0.025066,0.750000,4.250000
1,0,-4.424250,1.638765,1.290451,0.008016,0.750000,4.250000
2,1,-4.183092,0.029026,-1.265541,0.016690,0.750000,4.250000
0,0,-4.391015,-1.667866,1.275087,-0.016123,0.750000,4.300000
1,0,-4.359687,1.638817,1.291259,0.001035,0.750000,4.300000
2,1,-4.246541,0.029761,-1.268987,0.014702,0.750000,4.300000
0,0,-4.327145,-1.668268,1.277417,-0.008035,0.750000,4.350000
1,0,-4.295088,1.638553,1.291984,-0.005277,0.750000,4.350000
2,1,-4.310146,0.030406,-1.272088,0.012903,0.750000,4.350000
0,0,-4.263169,-1.668304,1.279512,-0.000721,0.750000,4.400000
1,0,-4.230456,1.638004,1.292636,-0.010986,0.750000,4.400000
2,1,-4.373890,0.030970,-1.274878,0.011274,0.750000,4.400000
0,0,-4.199099,-1.668010,1.281396,0.005893,0.750000,4.450000
1,0,-4.165795,1.637196,1.293222,-0.016149,0.750000,4.450000
2,1,-4.437759,0.031460,-1.277390,0.009801,0.750000,4.450000
0,0,-4.134945,-1.667416,1.283091,0.011875,0.750000,4.500000
1,0,-4.101108,1.636155,1.293748,-0.020819,0.750000,4.500000
2,1,-4.501742,0.031883,-1.279651,0.008467,0.750000,4.500000
0,0,-4.070714,-1.666552,1.284614,0.017285,0.750000,4.550000
1,0,-4.036397,1.634903,1.294220,-0.025042,0.750000,4.550000
2,1,-4.565826,0.032246,-1.281685,0.007260,0.750000,4.550000
0,0,-4.006415,-1.665443,1.285984,0.022177,0.750000,4.600000
1,0,-3.971664,1.633460,1.294644,-0.028861,0.750000,4.600000
2,1,-4.630002,0.032554,-1.283516,0.006167,0.750000,4.600000
0,0,-3.942054,-1.664113,1.287216,0.026602,0.750000,4.650000
1,0,-3.906913,1.631844,1.295025,-0.032316,0.750000,4.650000
2,1,-4.694260,0.032813,-1.285164,0.005178,0.750000,4.650000
0,0,-3.877638,-1.662582,1.288323,0.030604,0.750000,4.700000
1,0,-3.842145,1.630072,1.295367,-0.035441,0.750000,4.700000
2,1,-4.758592,0.033027,-1.286647,0.004283,0.750000,4.700000
0,0,-3.813172,-1.660871,1.289319,0.034223,0.750000,4.750000
1,0,-3.777361,1.628159,1.295674,-0.038267,0.750000,4.750000
2,1,-4.822991,0.033201,-1.287982,0.003473,0.750000,4.750000
0,0,-3.748661,-1.658996,1.290215,0.037497,0.750000,4.800000
1,0,-3.712564,1.626118,1.295950,-0.040824,0.750000,4.800000
2,1,-4.887451,0.033338,-1.289183,0.002739,0.750000,4.800000
0,0,-3.684110,-1.656973,1.291020,0.040458,0.750000,4.850000
1,0,-3.647754,1.623961,1.296197,-0.043137,0.750000,4.850000
2,1,-4.951964,0.033442,-1.290264,0.002075,0.750000,4.850000
0,0,-3.619523,-1.654817,1.291744,0.043137,0.750000,4.900000
1,0,-3.582933,1.621700,1.296420,-0.045228,0.750000,4.900000
2,1,-5.016526,0.033516,-1.291237,0.001474,0.750000,4.900000
0,0,-3.554903,-1.652539,1.292395,0.045560,0.750000,4.950000
1,0,-3.518102,1.619344,1.296619,-0.047121,0.750000,4.950000
2,1,-5.081131,0.033562,-1.292113,0.000930,0.750000,4.950000
0,0,-3.490254,-1.650151,1.292980,0.047751,0.750000,5.000000
1,0,-3.453262,1.616902,1.296799,-0.048833,0.750000,5.000000
2,1,-5.145776,0.033584,-1.292901,0.000438,0.750000,5.000000
0,0,-3.425579,-1.647664,1.293506,0.049734,0.750000,5.050000
1,0,-3.388414,1.614383,1.296960,-0.050381,0.750000,5.050000
2,1,-5.210457,0.033583,-1.293610,-0.000008,0.750000,5.050000
0,0,-3.360880,-1.645088,1.293980,0.051527,0.750000,5.100000
1,0,-3.323559,1.611794,1.297104,-0.051783,0.750000,5.100000
2,1,-5.275169,0.033563,-1.294249,-0.000412,0.750000,5.100000
0,0,-3.296160,-1.642431,1.294405,0.053150,0.750000,5.150000
1,0,-3.258697,1.609141,1.297234,-0.053050,0.750000,5.150000
2,1,-5.339910,0.033524,-1.294823,-0.000778,0.750000,5.150000
0,0,-3.231420,-1.639700,1.294787,0.054618,0.750000,5.200000
1,0,-3.193829,1.606431,1.297350,-0.054197,0.750000,5.200000
2,1,-5.404677,0.033469,-1.295340,-0.001109,0.750000,5.200000
0,0,-3.166664,-1.636902,1.295131,0.055946,0.750000,5.250000
1,0,-3.128957,1.603670,1.297455,-0.055234,0.750000,5.250000
2,1,-5.469468,0.033398,-1.295805,-0.001409,0.750000,5.250000
0,0,-3.101892,-1.634045,1.295440,0.057147,0.750000,5.300000
1,0,-3.064079,1.600861,1.297548,-0.056173,0.750000,5.300000
2,1,-5.534279,0.033314,-1.296224,-0.001680,0.750000,5.300000
0,0,-3.037106,-1.631133,1.295718,0.058234,0.750000,5.350000
1,0,-2.999198,1.598010,1.297633,-0.057023,0.750000,5.350000
2,1,-5.599109,0.033218,-1.296601,-0.001926,0.750000,5.350000
0,0,-2.972307,-1.628172,1.295968,0.059217,0.750000,5.400000
1,0,-2.934312,1.595120,1.297708,-0.057791,0.750000,5.400000
2,1,-5.663956,0.033110,-1.296940,-0.002148,0.750000,5.400000
0,0,-2.907498,-1.625167,1.296193,0.060107,0.750000,5.450000
1,0,-2.869423,1.592196,1.297776,-0.058487,0.750000,5.450000
2,1,-5.728818,0.032993,-1.297246,-0.002350,0.750000,5.450000
0,0,-2.842678,-1.622122,1.296395,0.060912,0.750000,5.500000
1,0,-2.804532,1.589240,1.297837,-0.059116,0.750000,5.500000
2,1,-5.793694,0.032866,-1.297520,-0.002533,0.750000,5.500000
0,0,-2.777849,-1.619039,1.296576,0.061641,0.750000,5.550000
1,0,-2.739637,1.586256,1.297892,-0.059685,0.750000,5.550000
2,1,-5.858583,0.032731,-1.297768,-0.002698,0.750000,5.550000
0,0,-2.713012,-1.615924,1.296739,0.062300,0.750000,5.600000
1,0,-2.674740,1.583246,1.297941,-0.060201,0.750000,5.600000
2,1,-5.923482,0.032589,-1.297990,-0.002848,0.750000,5.600000
0,0,-2.648168,-1.612780,1.296886,0.062897,0.750000,5.650000
1,0,-2.609841,1.580212,1.297985,-0.060667,0.750000,5.650000
2,1,-5.988392,0.032440,-1.298191,-0.002983,0.750000,5.650000
0,0,-2.583317,-1.609608,1.297018,0.063437,0.750000,5.700000
1,0,-2.544940,1.577158,1.298024,-0.061089,0.750000,5.700000
2,1,-6.053310,0.032285,-1.298371,-0.003106,0.750000,5.700000
0,0,-2.518460,-1.606412,1.297136,0.063925,0.750000,5.750000
1,0,-2.480037,1.574084,1.298060,-0.061471,0.750000,5.750000
2,1,-6.118237,0.032124,-1.298533,-0.003218,0.750000,5.750000
0,0,-2.453598,-1.603193,1.297243,0.064367,0.750000,5.800000
1,0,-2.415132,1.570994,1.298091,-0.061817,0.750000,5.800000
2,1,-6.183171,0.031958,-1.298679,-0.003318,0.750000,5.800000
0,0,-2.388731,-1.599955,1.297339,0.064767,0.750000,5.850000
