id,gid,x,y,v_x,v_y,radius,time
1,1,4.750669,4.750813,-0.768954,-0.768122,0.500000,1.550000
2,2,0.000850,6.478659,0.000073,-1.306735,0.500000,1.550000
3,3,-4.617137,4.617316,0.890002,-0.889370,0.500000,1.550000
4,4,-6.694676,0.000523,1.106548,0.000060,0.500000,1.550000
5,5,-4.595716,-4.596905,0.908082,0.908433,0.500000,1.550000
6,6,0.000491,-6.458388,-0.001152,1.322956,0.500000,1.550000
7,7,4.731778,-4.731906,-0.787174,0.783932,0.500000,1.550000
0,0,6.474273,0.000448,-1.257800,0.000630,0.500000,1.600000
1,1,4.712125,4.712294,-0.770881,-0.770369,0.500000,1.600000
2,2,0.000883,6.413051,0.000657,-1.312168,0.500000,1.600000
3,3,-4.572492,4.572675,0.892900,-0.892821,0.500000,1.600000
4,4,-6.639214,0.000496,1.109231,-0.000539,0.500000,1.600000
5,5,-4.550154,-4.551329,0.911227,0.911526,0.500000,1.600000
6,6,0.000419,-6.391961,-0.001443,1.328543,0.500000,1.600000
7,7,4.692287,-4.692622,-0.789828,0.785693,0.500000,1.600000
0,0,6.411194,0.000458,-1.261573,0.000201,0.500000,1.650000
1,1,4.673534,4.673751,-0.771818,-0.770870,0.500000,1.650000
2,2,0.000938,6.347287,0.001100,-1.315276,0.500000,1.650000
3,3,-4.527740,4.527872,0.895050,-0.896058,0.500000,1.650000
4,4,-6.583640,0.000507,1.111489,0.000229,0.500000,1.650000
5,5,-4.504465,-4.505583,0.913794,0.914913,0.500000,1.650000
6,6,0.000362,-6.325294,-0.001134,1.333336,0.500000,1.650000
7,7,4.652716,-4.653271,-0.791421,0.787015,0.500000,1.650000
0,0,6.347919,0.000453,-1.265510,-0.000113,0.500000,1.700000
1,1,4.634866,4.635171,-0.773352,-0.771589,0.500000,1.700000
2,2,0.001002,6.281345,0.001274,-1.318830,0.500000,1.700000
3,3,-4.482884,4.482979,0.897106,-0.897875,0.500000,1.700000
4,4,-6.527956,0.000526,1.113686,0.000381,0.500000,1.700000
5,5,-4.458623,-4.459678,0.916834,0.918101,0.500000,1.700000
6,6,0.000317,-6.258429,-0.000911,1.337311,0.500000,1.700000
7,7,4.613121,-4.613843,-0.791888,0.788569,0.500000,1.700000
0,0,6.284474,0.000490,-1.268887,0.000738,0.500000,1.750000
1,1,4.596159,4.596566,-0.774142,-0.772108,0.500000,1.750000
2,2,0.001072,6.215227,0.001395,-1.322368,0.500000,1.750000
3,3,-4.437910,4.437996,0.899479,-0.899657,0.500000,1.750000
4,4,-6.472208,0.000535,1.114945,0.000176,0.500000,1.750000
5,5,-4.412640,-4.413678,0.919664,0.920006,0.500000,1.750000
6,6,0.000255,-6.191435,-0.001233,1.339877,0.500000,1.750000
7,7,4.573466,-4.574427,-0.793101,0.788314,0.500000,1.750000
0,0,6.220834,0.000528,-1.272816,0.000764,0.500000,1.800000
1,1,4.557456,4.557941,-0.774056,-0.772507,0.500000,1.800000
2,2,0.001159,6.148995,0.001751,-1.324629,0.500000,1.800000
3,3,-4.392830,4.392871,0.901613,-0.902499,0.500000,1.800000
4,4,-6.416426,0.000522,1.115642,-0.000258,0.500000,1.800000
5,5,-4.366564,-4.367598,0.921521,0.921603,0.500000,1.800000
6,6,0.000197,-6.124306,-0.001167,1.342579,0.500000,1.800000
7,7,4.533783,-4.535027,-0.793657,0.787995,0.500000,1.800000
0,0,6.157069,0.000578,-1.275288,0.001012,0.500000,1.850000
1,1,4.518755,4.519281,-0.774027,-0.773196,0.500000,1.850000
2,2,0.001254,6.082597,0.001889,-1.327958,0.500000,1.850000
3,3,-4.347671,4.347681,0.903175,-0.903801,0.500000,1.850000
4,4,-6.360666,0.000503,1.115200,-0.000389,0.500000,1.850000
5,5,-4.320450,-4.321421,0.922269,0.923538,0.500000,1.850000
6,6,0.000171,-6.057045,-0.000519,1.345230,0.500000,1.850000
7,7,4.494116,-4.495617,-0.793346,0.788194,0.500000,1.850000
0,0,6.093219,0.000587,-1.277009,0.000165,0.500000,1.900000
1,1,4.480092,4.480629,-0.773253,-0.773035,0.500000,1.900000
2,2,0.001362,6.016048,0.002164,-1.330992,0.500000,1.900000
3,3,-4.302432,4.302415,0.904787,-0.905322,0.500000,1.900000
4,4,-6.304890,0.000476,1.115532,-0.000531,0.500000,1.900000
5,5,-4.274296,-4.275224,0.923090,0.923934,0.500000,1.900000
6,6,0.000118,-5.989617,-0.001063,1.348551,0.500000,1.900000
7,7,4.454439,-4.456216,-0.793539,0.788035,0.500000,1.900000
0,0,6.029263,0.000616,-1.279104,0.000590,0.500000,1.950000
1,1,4.441435,4.441965,-0.773148,-0.773272,0.500000,1.950000
2,2,0.001471,5.949383,0.002188,-1.333297,0.500000,1.950000
3,3,-4.257080,4.257102,0.907039,-0.906262,0.500000,1.950000
4,4,-6.249094,0.000425,1.115911,-0.001012,0.500000,1.950000
5,5,-4.228077,-4.228949,0.924377,0.925496,0.500000,1.950000
6,6,0.000042,-5.922059,-0.001519,1.351169,0.500000,1.950000
7,7,4.414812,-4.416820,-0.792543,0.787915,0.500000,1.950000
0,0,5.965175,0.000621,-1.281778,0.000104,0.500000,2.000000
1,1,4.402792,4.403339,-0.772857,-0.772534,0.500000,2.000000
2,2,0.001546,5.882634,0.001489,-1.334972,0.500000,2.000000
3,3,-4.211617,4.211712,0.909257,-0.907798,0.500000,2.000000
4,4,-6.193284,0.000395,1.116200,-0.000601,0.500000,2.000000
5,5,-4.181825,-4.182571,0.925044,0.927562,0.500000,2.000000
6,6,-0.000010,-5.854423,-0.001028,1.352705,0.500000,2.000000
7,7,4.375245,-4.377367,-0.791328,0.789049,0.500000,2.000000
0,0,5.900987,0.000583,-1.283760,-0.000764,0.500000,2.050000
1,1,4.364121,4.364736,-0.773414,-0.772046,0.500000,2.050000
2,2,0.001644,5.815810,0.001976,-1.336482,0.500000,2.050000
3,3,-4.166107,4.166253,0.910191,-0.909179,0.500000,2.050000
4,4,-6.137500,0.000307,1.115674,-0.001764,0.500000,2.050000
5,5,-4.135482,-4.136186,0.926860,0.927700,0.500000,2.050000
6,6,0.000011,-5.786636,0.000414,1.355747,0.500000,2.050000
7,7,4.335623,-4.337974,-0.792446,0.787867,0.500000,2.050000
0,0,5.836713,0.000542,-1.285466,-0.000824,0.500000,2.100000
1,1,4.325440,4.326235,-0.773616,-0.770036,0.500000,2.100000
2,2,0.001779,5.748896,0.002688,-1.338293,0.500000,2.100000
3,3,-4.120648,4.120780,0.909178,-0.909449,0.500000,2.100000
4,4,-6.081705,0.000235,1.115917,-0.001439,0.500000,2.100000
5,5,-4.089124,-4.089729,0.927162,0.929142,0.500000,2.100000
6,6,0.000103,-5.718793,0.001844,1.356853,0.500000,2.100000
7,7,4.296018,-4.298583,-0.792112,0.787813,0.500000,2.100000
0,0,5.772371,0.000516,-1.286839,-0.000517,0.500000,2.150000
1,1,4.286785,4.287741,-0.773112,-0.769877,0.500000,2.150000
2,2,0.001949,5.681839,0.003397,-1.341142,0.500000,2.150000
3,3,-4.075152,4.075284,0.909921,-0.909931,0.500000,2.150000
4,4,-6.025971,0.000206,1.114673,-0.000587,0.500000,2.150000
5,5,-4.042715,-4.043248,0.928180,0.929626,0.500000,2.150000
6,6,0.000157,-5.650852,0.001082,1.358827,0.500000,2.150000
7,7,4.256478,-4.259191,-0.790800,0.787858,0.500000,2.150000
0,0,5.708019,0.000450,-1.287047,-0.001324,0.500000,2.200000
1,1,4.248164,4.249317,-0.772418,-0.768478,0.500000,2.200000
2,2,0.002086,5.614742,0.002748,-1.341925,0.500000,2.200000
3,3,-4.029661,4.029748,0.909817,-0.910710,0.500000,2.200000
4,4,-5.970297,0.000221,1.113474,0.000299,0.500000,2.200000
5,5,-3.996288,-3.996730,0.928541,0.930358,0.500000,2.200000
6,6,0.000203,-5.582871,0.000918,1.359615,0.500000,2.200000
7,7,4.216963,-4.219879,-0.790284,0.786222,0.500000,2.200000
0,0,5.643600,0.000379,-1.288381,-0.001414,0.500000,2.250000
1,1,4.209615,4.210901,-0.770987,-0.768323,0.500000,2.250000
2,2,0.002238,5.547547,0.003039,-1.343907,0.500000,2.250000
3,3,-3.984141,3.984197,0.910409,-0.911026,0.500000,2.250000
4,4,-5.914685,0.000268,1.112244,0.000942,0.500000,2.250000
